,name,cover,source,url,favorited,artist,songfile,Size (MB)
28,Rome In Silver Friends Feat Chae,https://i1.sndcdn.com/artworks-SJj1n30ryKpLgtwL-NnXqQg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/rome-in-silver-friends-feat-chae.mp3?raw=true,https://soundcloud.com/monstercat/rome-in-silver-friends-feat-chae,False,Monstercat,a-mere-machine.mp3,2.04
30,Childish Twintails,https://i1.sndcdn.com/artworks-000096796250-22aqof-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/childish-twintails.mp3?raw=true,https://soundcloud.com/rotolotto/childish-twintails,False,Rotolotto,aces-to-aces-stay-with-me.mp3,1.89
31,Say So Doja Cat Cover Japanese Version,https://i1.sndcdn.com/artworks-AUMUwxbWXSTrnKXj-klJYPw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/say-so-doja-cat-cover-japanese-version.mp3?raw=true,https://soundcloud.com/hani-soleha-909662204/say-so-doja-cat-cover-japanese-version,False,Hani Soleha 909662204,action-2020-remaster.mp3,3.11
32,Scavenger,https://i1.sndcdn.com/artworks-000312026124-u01wb6-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/scavenger.mp3?raw=true,https://soundcloud.com/sheltr666/scavenger,False,Sheltr666,adaptation.mp3,4.03
33,Gorillaz Feel Good Inc Vamp Remix,https://i1.sndcdn.com/artworks-000307009146-eb4lsc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gorillaz-feel-good-inc-vamp-remix.mp3?raw=true,https://soundcloud.com/djyungvampire13/gorillaz-feel-good-inc-vamp-remix,False,Djyungvampire13,adjeymane-x-soudiere-the-lost-chapter-full-stream.mp3,5.92
34,Mondaymornings,https://i1.sndcdn.com/artworks-000253308857-4x3nqy-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mondaymornings.mp3?raw=true,https://soundcloud.com/plexitofer/mondaymornings,False,Plexitofer,adress-it.mp3,0.01
35,Meiko Nakahara Fantasy Rice Bear Remix,https://i1.sndcdn.com/artworks-000548427915-266eai-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/meiko-nakahara-fantasy-rice-bear-remix.mp3?raw=true,https://soundcloud.com/user-723244371-449905829/meiko-nakahara-fantasy-rice-bear-remix,False,User 723244371 449905829,aero-chord-drop-it.mp3,2.87
36,Kiss In The City,https://i1.sndcdn.com/artworks-XGe3flEyYO9YcVzF-Gtc9kQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kiss-in-the-city.mp3?raw=true,https://soundcloud.com/taj-pierre/kiss-in-the-city,False,Taj Pierre,aether.mp3,3.55
37,Find Me In The Cut,https://i1.sndcdn.com/artworks-000289083164-b2w7vi-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/find-me-in-the-cut.mp3?raw=true,https://soundcloud.com/1ony/find-me-in-the-cut,False,1Ony,afterlifeep.mp3,16.81
38,Coco,https://i1.sndcdn.com/artworks-nGurOICHqKYgIuVS-qJJnHw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/coco.mp3?raw=true,https://soundcloud.com/pewdie/coco,False,Pewdie,again.mp3,4.51
39,1234Five,https://i1.sndcdn.com/artworks-000433322733-b8eonc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/1234five.mp3?raw=true,https://soundcloud.com/tsunderetwintails/1234five,False,Tsunderetwintails,aho-girl-ed-ending-full.mp3,3.56
40,D Real X Lavera Fantasy Ii,https://i1.sndcdn.com/artworks-Fr3rFU6HG4KsbCL5-Mgn0tA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/d-real-x-lavera-fantasy-ii.mp3?raw=true,https://soundcloud.com/4theconcept/d-real-x-lavera-fantasy-ii,False,4Theconcept,aika-cherry-cheeks.mp3,3.8
41,Approaching Light Little Busters Ost,https://i1.sndcdn.com/artworks-000038128379-bkzp79-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/approaching-light-little-busters-ost.mp3?raw=true,https://soundcloud.com/lockndots/approaching-light-little-busters-ost,False,Lockndots,aika.mp3,2.85
42,Conro Circus Feat Beckii Power,https://i1.sndcdn.com/artworks-000237557599-b1fjyb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/conro-circus-feat-beckii-power.mp3?raw=true,https://soundcloud.com/conromusic/conro-circus-feat-beckii-power,False,Conromusic,air-port.mp3,5.3
43,Gooba 6Ix9Ine,https://i1.sndcdn.com/artworks-5XZOPzuRR4arOyLJ-iPlbHw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gooba-6ix9ine.mp3?raw=true,https://soundcloud.com/scumgang6ix9ine/gooba-6ix9ine,False,Scumgang6Ix9Ine,aire-colorfc-lilium-x7.mp3,3.0
44,Seishun Buta Yarou Wa Bunny Girl Senpai No Yume Wo Minai Ending Fukashigi No Cartefull,https://i1.sndcdn.com/artworks-000606986371-ebh2wq-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/seishun-buta-yarou-wa-bunny-girl-senpai-no-yume-wo-minai-ending-fukashigi-no-cartefull.mp3?raw=true,https://soundcloud.com/okfw/seishun-buta-yarou-wa-bunny-girl-senpai-no-yume-wo-minai-ending-fukashigi-no-cartefull,False,Okfw,airline.mp3,2.82
45,Tofuku Taipein3Kos Remix,https://i1.sndcdn.com/artworks-000183241461-9u64di-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tofuku-taipein3kos-remix.mp3?raw=true,https://soundcloud.com/korewa_n3ko/tofuku-taipein3kos-remix,False,Korewa_N3Ko,aisha-liarhardcore-flip.mp3,3.18
46,Rocket 22,https://i1.sndcdn.com/artworks-000192938187-4avyxw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/rocket-22.mp3?raw=true,https://soundcloud.com/verzache/rocket-22,False,Verzache,aivi-feat-quarkimo-my-mothers-love.mp3,4.07
47,Whole Lotta Ass,https://i1.sndcdn.com/artworks-4xaoJbComxpsN6e5-V00JBA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/whole-lotta-ass.mp3?raw=true,https://soundcloud.com/kurosai/whole-lotta-ass,False,Kurosai,akane.mp3,5.07
48,Dreamn Stratocaster,https://i1.sndcdn.com/artworks-yqyI1DUesCqLnJ2b-y663Vw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/dreamn-stratocaster.mp3?raw=true,https://soundcloud.com/pomodorosa/dreamn-stratocaster,False,Pomodorosa,aki-chan.mp3,1.9
49,Ghibli House,https://i1.sndcdn.com/artworks-000164845596-4rh4xj-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ghibli-house.mp3?raw=true,https://soundcloud.com/bluesatellite/ghibli-house,False,Bluesatellite,akira.mp3,2.19
50,Himajanai,https://i1.sndcdn.com/artworks-b7yTQubMJWBI911x-3cNdaA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/himajanai.mp3?raw=true,https://soundcloud.com/ceuren/himajanai,False,Ceuren,alan-walker-faded-dj-tony-remix.mp3,5.58
51,Vs Dj Subatomic Supernova,https://i1.sndcdn.com/artworks-yNx6i1bzf1fZ2lS8-NCyLrQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vs-dj-subatomic-supernova.mp3?raw=true,https://soundcloud.com/fraisee-boi/vs-dj-subatomic-supernova,False,Fraisee Boi,alexvin-sales-hurt-me.mp3,3.19
52,Nightcola 1,https://i1.sndcdn.com/artworks-000393304317-n3go4w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/nightcola-1.mp3?raw=true,https://soundcloud.com/namedzak/nightcola-1,False,Namedzak,allisee.mp3,3.81
53,Cafe Midnight,https://i1.sndcdn.com/artworks-p4uzqojN532zAYtB-VLLEWA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cafe-midnight.mp3?raw=true,https://soundcloud.com/leiwaan/cafe-midnight,False,Leiwaan,allmyfriends.mp3,3.14
54,Candy Spaceship,https://i1.sndcdn.com/artworks-000475127199-4ib8ae-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/candy-spaceship.mp3?raw=true,https://soundcloud.com/ujico/candy-spaceship,False,Ujico,alltta-20syl-mr-j-medeiros-connery-instrumental.mp3,3.91
55,Experiment 6022,https://i1.sndcdn.com/artworks-000307470132-aytrdb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/experiment-6022.mp3?raw=true,https://soundcloud.com/tsunderelaboratoriesincorporated/experiment-6022,False,Tsunderelaboratoriesincorporated,alone.mp3,13.05
57,Heaven,https://i1.sndcdn.com/artworks-000356330280-lt4s63-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/heaven.mp3?raw=true,https://soundcloud.com/spudmcqueen/heaven,False,Spudmcqueen,amagami-ss-after-the-shower.mp3,2.26
58,Deep House 5 Minute Scratch Mixfaydz,https://i1.sndcdn.com/artworks-000221198882-4jjedv-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/deep-house-5-minute-scratch-mixfaydz.mp3?raw=true,https://soundcloud.com/djfaydz/deep-house-5-minute-scratch-mixfaydz,False,Djfaydz,amagami-ss-kimi-no-mama-de.mp3,3.95
59,Android Apartment X Future Girlfriend Love Doesnt Know What Distance Is 9K Thank You 3,https://i1.sndcdn.com/artworks-000186086526-dphfzg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/android-apartment-x-future-girlfriend-love-doesnt-know-what-distance-is-9k-thank-you-3.mp3?raw=true,https://soundcloud.com/android-apartment/android-apartment-x-future-girlfriend-love-doesnt-know-what-distance-is-9k-thank-you-3,False,Android Apartment,amagami-ss-nakata-sae-ed.mp3,1.37
60,Laszlo Interstellar,https://i1.sndcdn.com/artworks-000088638706-deqkec-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/laszlo-interstellar.mp3?raw=true,https://soundcloud.com/monstercat/laszlo-interstellar,False,Monstercat,amagi-brilliant-park-full-op-lossless-audio.mp3,3.9
61,Gracidea,https://i1.sndcdn.com/artworks-sbleKbRV0rvuL6wd-nDUU1Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gracidea.mp3?raw=true,https://soundcloud.com/yitakulxiv/gracidea,False,Yitakulxiv,ameba-flavors-hues.mp3,2.81
62,Victory Fanfare,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/victory-fanfare.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/victory-fanfare,False,Korewamoemoemoe,anderson-paak-til-its-over.mp3,3.05
63,Esa Narchbeats Blast Ftpendo Zawose,https://i1.sndcdn.com/artworks-000216533545-3f4hg6-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/esa-narchbeats-blast-ftpendo-zawose.mp3?raw=true,https://soundcloud.com/narchbeats/esa-narchbeats-blast-ftpendo-zawose,False,Narchbeats,android-apartment-x-future-girlfriend-love-doesnt-know-what-distance-is-9k-thank-you-3.mp3,2.8
64,Prism,https://i1.sndcdn.com/artworks-000200909372-pzuax8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/prism.mp3?raw=true,https://soundcloud.com/sylcmyk/prism,False,Sylcmyk,android52-dancing-all-night.mp3,3.64
66,Hi Bich,https://i1.sndcdn.com/artworks-000243696470-mff9x8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hi-bich.mp3?raw=true,https://soundcloud.com/bhadbhabie/hi-bich,False,Bhadbhabie,anime-things-1.mp3,2.3
67,Double On Genre Dnb Lounge Ft Diveo,https://i1.sndcdn.com/artworks-000121492145-72e8hk-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/double-on-genre-dnb-lounge-ft-diveo.mp3?raw=true,https://soundcloud.com/ethanlinnn/double-on-genre-dnb-lounge-ft-diveo,False,Ethanlinnn,anne-happy-groove.mp3,0.52
68,Haywyre Storyteller Cofresi Remix,https://i1.sndcdn.com/artworks-000602518009-ovvpk2-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/haywyre-storyteller-cofresi-remix.mp3?raw=true,https://soundcloud.com/cofresimusic/haywyre-storyteller-cofresi-remix,False,Cofresimusic,ano-hana-ending-secret-base.mp3,5.47
69,Triple Six,https://i1.sndcdn.com/artworks-mmlH4chJSg3MD8Ky-5nbhxg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/triple-six.mp3?raw=true,https://soundcloud.com/ghostfaceplaya/triple-six,False,Ghostfaceplaya,anywherermx.mp3,3.02
70,Buster,https://i1.sndcdn.com/artworks-000596824322-dcpvg0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/buster.mp3?raw=true,https://soundcloud.com/satorizoom/buster,False,Satorizoom,anzious-currents.mp3,3.54
71,Egor Muf Faraon Novyy Albom,https://i1.sndcdn.com/artworks-CpXrn0jlVMXhzUQN-NWQKaw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/egor-muf-faraon-novyy-albom.mp3?raw=true,https://soundcloud.com/analog-sunset-733130590/egor-muf-faraon-novyy-albom,False,Analog Sunset 733130590,anzious-impulse.mp3,3.17
72,Dreamland Singularity Mutrix,https://i1.sndcdn.com/artworks-000073261113-6veswt-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/dreamland-singularity-mutrix.mp3?raw=true,https://soundcloud.com/singularity/dreamland-singularity-mutrix,False,Singularity,anzious-martyr.mp3,2.69
73,Die Antwoord Open The Door Feat Panther Modern,https://i1.sndcdn.com/artworks-JzZHeLqg0GaX1nU9-1USH3A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/die-antwoord-open-the-door-feat-panther-modern.mp3?raw=true,https://soundcloud.com/narchbeats/die-antwoord-open-the-door-feat-panther-modern,False,Narchbeats,approaching-light-little-busters-ost.mp3,3.97
74,Amagami Ss After The Shower,https://i1.sndcdn.com/avatars-000071250574-s3ypeb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/amagami-ss-after-the-shower.mp3?raw=true,https://soundcloud.com/blackchaosvortex/amagami-ss-after-the-shower,False,Blackchaosvortex,ariana-grande-be-alright-kiiyuu-edit.mp3,3.24
75,Xs Project Vs Konnekt Cocaine,https://i1.sndcdn.com/artworks-000020753153-jgv6ed-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/xs-project-vs-konnekt-cocaine.mp3?raw=true,https://soundcloud.com/xsproject/xs-project-vs-konnekt-cocaine,False,Xsproject,ashamed.mp3,2.55
76,Happy Endings,https://i1.sndcdn.com/artworks-000257952980-bi5whl-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/happy-endings.mp3?raw=true,https://soundcloud.com/plexi-two/happy-endings,False,Plexi Two,aspect.mp3,2.0
77,Strangers Rmx,https://i1.sndcdn.com/artworks-000225104292-mmqdas-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/strangers-rmx.mp3?raw=true,https://soundcloud.com/duumu/strangers-rmx,False,Duumu,at-the-joint.mp3,3.79
78,Uh Lala Monsieur Francais,https://i1.sndcdn.com/artworks-hVGcUkx7CFXzrxgM-RTiviw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/uh-lala-monsieur-francais.mp3?raw=true,https://soundcloud.com/jazzyryuuji/uh-lala-monsieur-francais,False,Jazzyryuuji,at-the-lovers-p-o-o-l-p-a-r-t-y-night.mp3,3.23
79,Lets Get Lit,https://i1.sndcdn.com/artworks-000603061837-yv37lh-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lets-get-lit.mp3?raw=true,https://soundcloud.com/moshemechant/lets-get-lit,False,Moshemechant,atrata.mp3,3.42
80,Coastal Highway,https://i1.sndcdn.com/artworks-rbwDesjnjWz0UZ0n-DUuxNA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/coastal-highway.mp3?raw=true,https://soundcloud.com/glitchdroids/coastal-highway,False,Glitchdroids,aura-alan-walker-ghost-from-death-stranding-timefallaktm-official.mp3,3.44
81,Sunset Paradise,https://i1.sndcdn.com/artworks-grS8SEAmHczy90GA-S6qtjQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sunset-paradise.mp3?raw=true,https://soundcloud.com/aboywithaballoon/sunset-paradise,False,Aboywithaballoon,aura.mp3,2.05
82,Ii Desu Yo,https://i1.sndcdn.com/artworks-pf8d7hFAmt6BFlR7-cpUOew-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ii-desu-yo.mp3?raw=true,https://soundcloud.com/kurosai/ii-desu-yo,False,Kurosai,awoo56709.mp3,2.23
83,03 Close To You,https://i1.sndcdn.com/artworks-oM9RB9vvUJk8yNrI-4g21tA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/03-close-to-you.mp3?raw=true,https://soundcloud.com/saury315/03-close-to-you,False,Saury315,ayane-compulsive-nekoo.mp3,2.91
84,Galimatias Alina Baraz Fantasy Ramzoid Bootleg,https://i1.sndcdn.com/artworks-000136374492-zpsfoc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/galimatias-alina-baraz-fantasy-ramzoid-bootleg.mp3?raw=true,https://soundcloud.com/ramzoid/galimatias-alina-baraz-fantasy-ramzoid-bootleg,False,Ramzoid,ayaya.mp3,0.69
85,Chilli Will Summer Days,https://i1.sndcdn.com/artworks-meBjdZ9P2Em2LhQf-CKcQaQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chilli-will-summer-days.mp3?raw=true,https://soundcloud.com/user-304005133-494915018/chilli-will-summer-days,False,User 304005133 494915018,backwhen-racks-2.mp3,2.93
86,Windy Night,https://i1.sndcdn.com/artworks-Az3rl0gxQJOz19rP-Th0jVQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/windy-night.mp3?raw=true,https://soundcloud.com/leila-wilson-woofle/windy-night,False,Leila Wilson Woofle,bad-boujee.mp3,1.18
87,Standalone,https://i1.sndcdn.com/artworks-Nv5jxIcWDJcyev4d-jwBZ3Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/standalone.mp3?raw=true,https://soundcloud.com/hal-honke/standalone,False,Hal Honke,banira.mp3,4.27
88,Grlfrnd,https://i1.sndcdn.com/artworks-000138687807-3t5u4v-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/grlfrnd.mp3?raw=true,https://soundcloud.com/vxlkyrie/grlfrnd,False,Vxlkyrie,barefoot.mp3,2.08
89,Deadbeats,https://i1.sndcdn.com/artworks-rz7izkl6CLyV4sen-xSPVHw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/deadbeats.mp3?raw=true,https://soundcloud.com/ryogaa/deadbeats,False,Ryogaa,bars-no-jutsu-1.mp3,2.27
90,Vibe,https://i1.sndcdn.com/artworks-000312570408-7dkn39-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vibe.mp3?raw=true,https://soundcloud.com/internet-boi/vibe,False,Internet Boi,bartender-waifu.mp3,3.72
91,Nosebleed,https://i1.sndcdn.com/artworks-OKXQfwSYTBS2lXol-Xv6StA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/nosebleed.mp3?raw=true,https://soundcloud.com/flamanted/nosebleed,False,Flamanted,basement-dwellersw-koibi.mp3,2.97
92,Kudatte Iku,https://i1.sndcdn.com/artworks-MBDkjn9RjVJ5TDcp-kuQnVA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kudatte-iku.mp3?raw=true,https://soundcloud.com/mogg812/kudatte-iku,False,Mogg812,batch-5.mp3,11.59
93,Jeff N Andy,https://i1.sndcdn.com/artworks-000167788373-a9y5un-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jeff-n-andy.mp3?raw=true,https://soundcloud.com/andrewapplepie/jeff-n-andy,False,Andrewapplepie,bbs-theme-death-stranding-ost.mp3,4.83
94,Watamote Watashi Ga Motenai No,https://i1.sndcdn.com/artworks-000056754729-cdioeo-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/watamote-watashi-ga-motenai-no.mp3?raw=true,https://soundcloud.com/abiikat/watamote-watashi-ga-motenai-no,False,Abiikat,beach-episode.mp3,2.74
95,Russian Techno Kroshka Moya,https://i1.sndcdn.com/avatars-000013068709-cyv4ii-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/russian-techno-kroshka-moya.mp3?raw=true,https://soundcloud.com/gionni-uno/russian-techno-kroshka-moya,False,Gionni Uno,beach.mp3,3.67
96,Anderson Paak Til Its Over,https://i1.sndcdn.com/avatars-000299071217-i856v9-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/anderson-paak-til-its-over.mp3?raw=true,https://soundcloud.com/goodsoupmusic/anderson-paak-til-its-over,False,Goodsoupmusic,bedtime-stories.mp3,3.34
97,Hudson Lee Verzache Fix Me,https://i1.sndcdn.com/artworks-000234263160-8hjaad-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hudson-lee-verzache-fix-me.mp3?raw=true,https://soundcloud.com/verzache/hudson-lee-verzache-fix-me,False,Verzache,beginning.mp3,1.98
98,In The Rough,https://i1.sndcdn.com/artworks-000306990825-zbqye5-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/in-the-rough.mp3?raw=true,https://soundcloud.com/puarbeats/in-the-rough,False,Puarbeats,best-epic-super-smash-bros-trap-hip-hop-beat-remix-mix.mp3,9.38
99,Demez Final Game,https://i1.sndcdn.com/artworks-000652049854-y6hftc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/demez-final-game.mp3?raw=true,https://soundcloud.com/gmafiarecords/demez-final-game,False,Gmafiarecords,best-part.mp3,0.85
100,Cat Says Meow,https://i1.sndcdn.com/artworks-otc6RW55VU6Edv54-p0Z1wA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cat-says-meow.mp3?raw=true,https://soundcloud.com/enzo-capun-271692709/cat-says-meow,False,Enzo Capun 271692709,bfg10000.mp3,3.66
101,Doin Mah Thangs,https://i1.sndcdn.com/artworks-000249130021-ipz95e-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/doin-mah-thangs.mp3?raw=true,https://soundcloud.com/kushfaceleanin/doin-mah-thangs,False,Kushfaceleanin,bhad-bhabie-bestie-feat-kodak-black.mp3,2.15
102,Pheeno Glass Feat Sam Abel Ray Damron,https://i1.sndcdn.com/artworks-000221261476-rbaz0l-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pheeno-glass-feat-sam-abel-ray-damron.mp3?raw=true,https://soundcloud.com/pheenomusic/pheeno-glass-feat-sam-abel-ray-damron,False,Pheenomusic,birocratic-tonys-belated-breakfast.mp3,2.88
103,Summer 1,https://i1.sndcdn.com/artworks-000308489415-qlh27x-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/summer-1.mp3?raw=true,https://soundcloud.com/n-oa-reuploaded/summer-1,False,N Oa Reuploaded,bishojo.mp3,3.54
104,Bolide Nikki Chi Cologne,https://i1.sndcdn.com/artworks-000266488928-zjr8yf-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bolide-nikki-chi-cologne.mp3?raw=true,https://soundcloud.com/bolide/bolide-nikki-chi-cologne,False,Bolide,bits.mp3,2.09
105,Fransis Derelle Craymak Ember Feat Hvdes,https://i1.sndcdn.com/artworks-cfkPy0ALZqiyRmEQ-uirCAQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fransis-derelle-craymak-ember-feat-hvdes.mp3?raw=true,https://soundcloud.com/monstercat/fransis-derelle-craymak-ember-feat-hvdes,False,Monstercat,bleu-clair-drinks-on-me-hit-list.mp3,2.55
106,Russian Techno Hardbass Mix,https://i1.sndcdn.com/avatars-000453654195-l3q6hu-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/russian-techno-hardbass-mix.mp3?raw=true,https://soundcloud.com/tom-whitehead-5/russian-techno-hardbass-mix,False,Tom Whitehead 5,blind_faith.mp3,2.66
107,Sweet Medicine 20000 Meilen,https://i1.sndcdn.com/artworks-000676359874-4rs8yl-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sweet-medicine-20000-meilen.mp3?raw=true,https://soundcloud.com/sweet-medicine/sweet-medicine-20000-meilen,False,Sweet Medicine,bloodcode-x-cosmicosmo-paradise-plaza-featuring-tofuku-tenkitsune-remix.mp3,3.19
108,Final Fantasy 7 Victory Fanfare Holder Ephixa Remix,https://i1.sndcdn.com/artworks-000167264137-gjci4i-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/final-fantasy-7-victory-fanfare-holder-ephixa-remix.mp3?raw=true,https://soundcloud.com/puppetchardmusic/final-fantasy-7-victory-fanfare-holder-ephixa-remix,False,Puppetchardmusic,blueberry.mp3,3.24
109,Alone,https://i1.sndcdn.com/artworks-000134171781-rdr66l-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/alone.mp3?raw=true,https://soundcloud.com/tsakari/alone,False,Tsakari,blunts-bass-summer-edition.mp3,0.12
110,Rebirth,https://i1.sndcdn.com/artworks-ZbgJHotwXyyUbLyL-9kDINQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/rebirth.mp3?raw=true,https://soundcloud.com/seppuku2/rebirth,False,Seppuku2,blush-remix.mp3,2.76
111,Gwnsk9Flui5J,https://i1.sndcdn.com/artworks-000510920472-425bjk-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gwnsk9flui5j.mp3?raw=true,https://soundcloud.com/simeugosto/gwnsk9flui5j,False,Simeugosto,blushu.mp3,4.24
112,Renai Circulation,https://i1.sndcdn.com/artworks-000288582515-xqc768-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/renai-circulation.mp3?raw=true,https://soundcloud.com/user-892096870/renai-circulation,False,User 892096870,body.mp3,2.61
113,Stay With Me F O R E V E R,https://i1.sndcdn.com/artworks-000323096344-h0bbqj-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/stay-with-me-f-o-r-e-v-e-r.mp3?raw=true,https://soundcloud.com/eveline-eevee/stay-with-me-f-o-r-e-v-e-r,False,Eveline Eevee,bolide-nikki-chi-cologne.mp3,3.86
114,The Cyka Blyat Song,https://i1.sndcdn.com/artworks-000149105157-2bl9yb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-cyka-blyat-song.mp3?raw=true,https://soundcloud.com/therussiantv/the-cyka-blyat-song,False,Therussiantv,bounce-devi-deep-house-remix.mp3,4.24
